id,timestamp,machine_id,status,temperature,pressure,motor_current,flow_rate,energy,units_produced,good_units,defective_units,planned,ideal_cycle_time_sec
240,2026-07-02 03:59:00,CNC-01,IDLE,63.71,5.233,0.74,4.94,0.672,0,0,0,0,4.0
241,2026-07-02 04:00:00,CNC-01,IDLE,62.77,5.11,0.72,5.07,0.609,0,0,0,0,4.0
242,2026-07-02 04:01:00,CNC-01,IDLE,62.51,5.028,0.67,4.29,0.69,0,0,0,0,4.0
243,2026-07-02 04:02:00,CNC-01,IDLE,58.66,5.031,0.66,5.21,0.592,0,0,0,0,4.0
244,2026-07-02 04:03:00,CNC-01,IDLE,66.14,5.037,0.72,4.52,0.709,0,0,0,0,4.0
245,2026-07-02 04:04:00,CNC-01,IDLE,58.83,5.332,0.75,5.02,0.597,0,0,0,0,4.0
246,2026-07-02 04:05:00,CNC-01,IDLE,62.01,5.253,0.7,5.24,0.712,0,0,0,0,4.0
247,2026-07-02 04:06:00,CNC-01,IDLE,60.72,4.829,0.7,5.88,0.568,0,0,0,0,4.0
248,2026-07-02 04:07:00,CNC-01,IDLE,67.31,5.743,0.67,5.08,0.685,0,0,0,0,4.0
249,2026-07-02 04:08:00,CNC-01,IDLE,61.26,5.179,0.67,4.45,0.575,0,0,0,0,4.0
250,2026-07-02 04:09:00,CNC-01,IDLE,58.73,5.25,0.66,4.95,0.532,0,0,0,0,4.0
251,2026-07-02 04:10:00,CNC-01,IDLE,63.39,5.49,0.59,5.0,0.665,0,0,0,0,4.0
252,2026-07-02 04:11:00,CNC-01,IDLE,58.77,5.742,0.73,4.57,0.604,0,0,0,0,4.0
253,2026-07-02 04:12:00,CNC-01,IDLE,64.08,5.263,0.74,4.49,0.615,0,0,0,0,4.0
254,2026-07-02 04:13:00,CNC-01,IDLE,58.16,5.207,0.65,4.56,0.666,0,0,0,0,4.0
255,2026-07-02 04:14:00,CNC-01,IDLE,65.68,5.423,0.64,4.73,0.665,0,0,0,0,4.0
256,2026-07-02 04:15:00,CNC-01,IDLE,62.83,5.936,0.73,4.93,0.592,0,0,0,0,4.0
257,2026-07-02 04:16:00,CNC-01,IDLE,62.81,5.195,0.75,5.24,0.569,0,0,0,0,4.0
258,2026-07-02 04:17:00,CNC-01,IDLE,58.41,4.69,0.74,4.41,0.503,0,0,0,0,4.0
259,2026-07-02 04:18:00,CNC-01,IDLE,63.57,5.989,0.71,5.19,0.61,0,0,0,0,4.0
260,2026-07-02 04:19:00,CNC-01,IDLE,62.11,5.516,0.69,4.96,0.622,0,0,0,0,4.0
261,2026-07-02 04:20:00,CNC-01,IDLE,60.4,5.538,0.7,4.55,0.632,0,0,0,0,4.0
262,2026-07-02 04:21:00,CNC-01,IDLE,59.71,5.249,0.71,5.29,0.629,0,0,0,0,4.0
263,2026-07-02 04:22:00,CNC-01,IDLE,62.33,5.486,0.79,5.08,0.607,0,0,0,0,4.0
264,2026-07-02 04:23:00,CNC-01,IDLE,58.47,4.921,0.69,4.61,0.598,0,0,0,0,4.0
265,2026-07-02 04:24:00,CNC-01,IDLE,62.58,5.4,0.7,5.05,0.61,0,0,0,0,4.0
266,2026-07-02 04:25:00,CNC-01,IDLE,56.49,4.959,0.7,4.37,0.635,0,0,0,0,4.0
267,2026-07-02 04:26:00,CNC-01,IDLE,67.0,5.607,0.7,5.45,0.614,0,0,0,0,4.0
268,2026-07-02 04:27:00,CNC-01,IDLE,61.4,5.057,0.69,4.7,0.615,0,0,0,0,4.0
269,2026-07-02 04:28:00,CNC-01,IDLE,62.9,5.242,0.73,5.33,0.652,0,0,0,0,4.0
270,2026-07-02 04:29:00,CNC-01,IDLE,57.96,4.475,0.76,4.31,0.596,0,0,0,0,4.0
271,2026-07-02 04:30:00,CNC-01,IDLE,58.91,4.701,0.74,5.16,0.579,0,0,0,0,4.0
272,2026-07-02 04:31:00,CNC-01,IDLE,54.64,5.078,0.73,4.26,0.615,0,0,0,0,4.0
273,2026-07-02 04:32:00,CNC-01,IDLE,62.37,5.416,0.72,4.47,0.664,0,0,0,0,4.0
274,2026-07-02 04:33:00,CNC-01,IDLE,61.94,5.234,0.65,4.68,0.564,0,0,0,0,4.0
275,2026-07-02 04:34:00,CNC-01,IDLE,61.9,5.755,0.63,4.21,0.677,0,0,0,0,4.0
276,2026-07-02 04:35:00,CNC-01,IDLE,61.79,5.041,0.77,4.61,0.694,0,0,0,0,4.0
277,2026-07-02 04:36:00,CNC-01,IDLE,64.45,5.096,0.84,4.61,0.642,0,0,0,0,4.0
278,2026-07-02 04:37:00,CNC-01,IDLE,63.32,5.633,0.8,4.87,0.571,0,0,0,0,4.0
279,2026-07-02 04:38:00,CNC-01,IDLE,63.8,5.039,0.83,4.91,0.589,0,0,0,0,4.0
280,2026-07-02 04:39:00,CNC-01,IDLE,62.98,4.838,0.65,5.34,0.575,0,0,0,0,4.0
281,2026-07-02 04:40:00,CNC-01,IDLE,59.28,5.403,0.78,5.14,0.655,0,0,0,0,4.0
282,2026-07-02 04:41:00,CNC-01,IDLE,60.15,4.816,0.8,4.73,0.595,0,0,0,0,4.0
283,2026-07-02 04:42:00,CNC-01,IDLE,66.41,5.409,0.74,5.72,0.576,0,0,0,0,4.0
284,2026-07-02 04:43:00,CNC-01,IDLE,65.21,5.26,0.72,5.47,0.631,0,0,0,0,4.0
285,2026-07-02 04:44:00,CNC-01,IDLE,64.04,5.564,0.69,4.52,0.557,0,0,0,0,4.0
286,2026-07-02 04:45:00,CNC-01,IDLE,56.53,5.859,0.64,4.77,0.594,0,0,0,0,4.0
287,2026-07-02 04:46:00,CNC-01,IDLE,63.35,5.487,0.76,4.62,0.599,0,0,0,0,4.0
288,2026-07-02 04:47:00,CNC-01,IDLE,63.28,5.168,0.8,5.05,0.642,0,0,0,0,4.0
289,2026-07-02 04:48:00,CNC-01,IDLE,64.42,5.595,0.72,4.34,0.626,0,0,0,0,4.0
290,2026-07-02 04:49:00,CNC-01,IDLE,60.47,5.084,0.74,5.35,0.608,0,0,0,0,4.0
291,2026-07-02 04:50:00,CNC-01,IDLE,63.36,5.754,0.72,5.9,0.634,0,0,0,0,4.0
292,2026-07-02 04:51:00,CNC-01,IDLE,57.15,5.469,0.73,5.37,0.639,0,0,0,0,4.0
293,2026-07-02 04:52:00,CNC-01,IDLE,62.01,4.876,0.7,4.52,0.579,0,0,0,0,4.0
294,2026-07-02 04:53:00,CNC-01,IDLE,64.2,5.744,0.73,4.38,0.628,0,0,0,0,4.0
295,2026-07-02 04:54:00,CNC-01,IDLE,66.02,5.06,0.7,4.86,0.569,0,0,0,0,4.0
296,2026-07-02 04:55:00,CNC-01,IDLE,64.38,5.207,0.73,4.5,0.586,0,0,0,0,4.0
297,2026-07-02 04:56:00,CNC-01,IDLE,64.6,5.131,0.81,4.7,0.618,0,0,0,0,4.0
298,2026-07-02 04:57:00,CNC-01,IDLE,65.23,4.818,0.6,4.25,0.668,0,0,0,0,4.0
299,2026-07-02 04:58:00,CNC-01,IDLE,60.78,6.011,0.67,4.93,0.681,0,0,0,0,4.0
300,2026-07-02 04:59:00,CNC-01,IDLE,68.45,5.862,0.78,5.27,0.635,0,0,0,0,4.0
301,2026-07-02 05:00:00,CNC-01,IDLE,64.77,5.078,0.66,4.86,0.599,0,0,0,0,4.0
302,2026-07-02 05:01:00,CNC-01,IDLE,61.08,5.452,0.77,4.89,0.678,0,0,0,0,4.0
303,2026-07-02 05:02:00,CNC-01,IDLE,59.01,5.185,0.67,4.11,0.603,0,0,0,0,4.0
304,2026-07-02 05:03:00,CNC-01,IDLE,62.07,5.698,0.75,4.45,0.696,0,0,0,0,4.0
305,2026-07-02 05:04:00,CNC-01,IDLE,66.1,5.418,0.7,4.47,0.589,0,0,0,0,4.0
306,2026-07-02 05:05:00,CNC-01,IDLE,65.7,5.809,0.8,4.66,0.553,0,0,0,0,4.0
307,2026-07-02 05:06:00,CNC-01,IDLE,62.86,4.713,0.73,4.8,0.585,0,0,0,0,4.0
308,2026-07-02 05:07:00,CNC-01,IDLE,57.65,5.398,0.68,4.39,0.469,0,0,0,0,4.0
309,2026-07-02 05:08:00,CNC-01,IDLE,62.36,5.776,0.81,4.68,0.578,0,0,0,0,4.0
310,2026-07-02 05:09:00,CNC-01,IDLE,63.85,4.944,0.73,5.16,0.666,0,0,0,0,4.0
311,2026-07-02 05:10:00,CNC-01,IDLE,62.14,5.183,0.66,4.53,0.596,0,0,0,0,4.0
312,2026-07-02 05:11:00,CNC-01,IDLE,63.54,5.518,0.66,5.46,0.594,0,0,0,0,4.0
313,2026-07-02 05:12:00,CNC-01,IDLE,62.38,5.02,0.56,5.21,0.642,0,0,0,0,4.0
314,2026-07-02 05:13:00,CNC-01,IDLE,61.6,5.264,0.74,4.23,0.582,0,0,0,0,4.0
315,2026-07-02 05:14:00,CNC-01,IDLE,64.82,4.868,0.73,4.32,0.629,0,0,0,0,4.0
316,2026-07-02 05:15:00,CNC-01,IDLE,62.33,4.76,0.78,4.57,0.568,0,0,0,0,4.0
317,2026-07-02 05:16:00,CNC-01,IDLE,63.04,5.589,0.65,4.88,0.628,0,0,0,0,4.0
318,2026-07-02 05:17:00,CNC-01,IDLE,64.52,5.297,0.69,4.53,0.611,0,0,0,0,4.0
319,2026-07-02 05:18:00,CNC-01,IDLE,59.23,4.368,0.74,5.22,0.494,0,0,0,0,4.0
320,2026-07-02 05:19:00,CNC-01,IDLE,59.41,5.43,0.83,4.87,0.572,0,0,0,0,4.0
321,2026-07-02 05:20:00,CNC-01,IDLE,61.89,5.657,0.67,4.54,0.584,0,0,0,0,4.0
322,2026-07-02 05:21:00,CNC-01,IDLE,59.58,5.281,0.81,4.99,0.595,0,0,0,0,4.0
323,2026-07-02 05:22:00,CNC-01,IDLE,61.57,4.775,0.76,4.83,0.598,0,0,0,0,4.0
324,2026-07-02 05:23:00,CNC-01,IDLE,72.02,5.334,0.66,4.69,0.662,0,0,0,0,4.0
325,2026-07-02 05:24:00,CNC-01,IDLE,62.78,4.813,0.76,4.59,0.697,0,0,0,0,4.0
326,2026-07-02 05:25:00,CNC-01,IDLE,65.68,5.11,0.79,4.89,0.648,0,0,0,0,4.0
327,2026-07-02 05:26:00,CNC-01,IDLE,63.9,4.991,0.67,5.27,0.591,0,0,0,0,4.0
328,2026-07-02 05:27:00,CNC-01,IDLE,61.23,4.958,0.73,5.68,0.556,0,0,0,0,4.0
329,2026-07-02 05:28:00,CNC-01,IDLE,62.52,5.668,0.7,5.04,0.556,0,0,0,0,4.0
330,2026-07-02 05:29:00,CNC-01,IDLE,63.73,5.188,0.77,5.33,0.731,0,0,0,0,4.0
331,2026-07-02 05:30:00,CNC-01,IDLE,64.19,5.342,0.72,4.72,0.623,0,0,0,0,4.0
332,2026-07-02 05:31:00,CNC-01,IDLE,61.56,5.295,0.79,4.46,0.662,0,0,0,0,4.0
333,2026-07-02 05:32:00,CNC-01,IDLE,66.4,5.209,0.58,4.62,0.669,0,0,0,0,4.0
334,2026-07-02 05:33:00,CNC-01,IDLE,62.38,4.945,0.68,5.2,0.633,0,0,0,0,4.0
335,2026-07-02 05:34:00,CNC-01,IDLE,61.73,5.135,0.69,4.49,0.685,0,0,0,0,4.0
336,2026-07-02 05:35:00,CNC-01,IDLE,61.48,5.61,0.8,5.26,0.586,0,0,0,0,4.0
337,2026-07-02 05:36:00,CNC-01,IDLE,63.66,5.237,0.65,4.99,0.551,0,0,0,0,4.0
338,2026-07-02 05:37:00,CNC-01,IDLE,66.01,5.105,0.72,4.97,0.595,0,0,0,0,4.0
339,2026-07-02 05:38:00,CNC-01,IDLE,64.21,5.102,0.76,4.32,0.613,0,0,0,0,4.0
340,2026-07-02 05:39:00,CNC-01,IDLE,68.26,4.945,0.67,5.07,0.616,0,0,0,0,4.0
341,2026-07-02 05:40:00,CNC-01,IDLE,63.5,5.392,0.75,5.3,0.627,0,0,0,0,4.0
342,2026-07-02 05:41:00,CNC-01,IDLE,61.72,5.447,0.82,4.81,0.56,0,0,0,0,4.0
343,2026-07-02 05:42:00,CNC-01,IDLE,65.77,5.209,0.58,5.2,0.581,0,0,0,0,4.0
344,2026-07-02 05:43:00,CNC-01,IDLE,62.18,5.344,0.72,5.14,0.586,0,0,0,0,4.0
345,2026-07-02 05:44:00,CNC-01,IDLE,63.99,5.167,0.75,5.11,0.562,0,0,0,0,4.0
346,2026-07-02 05:45:00,CNC-01,IDLE,65.71,5.084,0.76,5.01,0.695,0,0,0,0,4.0
347,2026-07-02 05:46:00,CNC-01,IDLE,61.78,5.14,0.71,4.74,0.646,0,0,0,0,4.0
348,2026-07-02 05:47:00,CNC-01,IDLE,57.6,4.929,0.64,5.24,0.689,0,0,0,0,4.0
349,2026-07-02 05:48:00,CNC-01,IDLE,62.14,5.194,0.71,5.32,0.563,0,0,0,0,4.0
350,2026-07-02 05:49:00,CNC-01,IDLE,63.16,5.538,0.74,4.94,0.655,0,0,0,0,4.0
351,2026-07-02 05:50:00,CNC-01,IDLE,54.34,5.448,0.67,4.13,0.632,0,0,0,0,4.0
352,2026-07-02 05:51:00,CNC-01,IDLE,66.57,5.204,0.77,5.5,0.67,0,0,0,0,4.0
353,2026-07-02 05:52:00,CNC-01,IDLE,67.37,5.468,0.71,4.22,0.595,0,0,0,0,4.0
354,2026-07-02 05:53:00,CNC-01,IDLE,59.92,5.896,0.7,4.91,0.634,0,0,0,0,4.0
355,2026-07-02 05:54:00,CNC-01,IDLE,62.58,5.753,0.67,4.94,0.572,0,0,0,0,4.0
356,2026-07-02 05:55:00,CNC-01,IDLE,58.49,5.061,0.71,4.69,0.574,0,0,0,0,4.0
357,2026-07-02 05:56:00,CNC-01,IDLE,58.23,5.22,0.62,5.16,0.611,0,0,0,0,4.0
358,2026-07-02 05:57:00,CNC-01,IDLE,58.08,5.152,0.66,4.99,0.672,0,0,0,0,4.0
359,2026-07-02 05:58:00,CNC-01,IDLE,56.82,5.28,0.7,5.13,0.617,0,0,0,0,4.0
360,2026-07-02 05:59:00,CNC-01,IDLE,60.19,5.149,0.66,5.29,0.608,0,0,0,0,4.0
361,2026-07-02 06:00:00,CNC-01,RUNNING,68.15,5.227,13.33,42.55,6.508,14,14,0,1,4.0
362,2026-07-02 06:01:00,CNC-01,RUNNING,57.7,4.771,15.25,46.67,7.678,13,13,0,1,4.0
363,2026-07-02 06:02:00,CNC-01,RUNNING,67.29,5.514,13.86,45.04,6.299,13,13,0,1,4.0
364,2026-07-02 06:03:00,CNC-01,RUNNING,60.29,5.206,14.27,47.7,7.2,15,15,0,1,4.0
365,2026-07-02 06:04:00,CNC-01,RUNNING,59.18,5.668,14.06,48.68,8.015,14,13,1,1,4.0
366,2026-07-02 06:05:00,CNC-01,RUNNING,63.15,5.061,14.61,44.02,7.655,12,12,0,1,4.0
367,2026-07-02 06:06:00,CNC-01,RUNNING,62.06,4.68,13.52,48.97,7.686,13,13,0,1,4.0
368,2026-07-02 06:07:00,CNC-01,RUNNING,59.37,5.536,14.69,46.01,8.655,14,14,0,1,4.0
369,2026-07-02 06:08:00,CNC-01,RUNNING,65.45,5.044,15.85,47.6,7.763,14,14,0,1,4.0
370,2026-07-02 06:09:00,CNC-01,RUNNING,63.23,5.483,12.08,53.82,6.592,14,14,0,1,4.0
371,2026-07-02 06:10:00,CNC-01,RUNNING,59.18,5.122,12.85,47.74,7.405,13,13,0,1,4.0
372,2026-07-02 06:11:00,CNC-01,RUNNING,64.79,5.638,15.85,46.35,7.464,13,13,0,1,4.0
373,2026-07-02 06:12:00,CNC-01,RUNNING,65.34,5.73,12.7,46.23,7.574,14,14,0,1,4.0
374,2026-07-02 06:13:00,CNC-01,RUNNING,63.29,5.103,14.16,50.78,7.594,13,13,0,1,4.0
375,2026-07-02 06:14:00,CNC-01,RUNNING,62.18,5.134,13.87,54.99,7.926,13,12,1,1,4.0
376,2026-07-02 06:15:00,CNC-01,RUNNING,61.56,5.454,13.78,53.29,7.812,15,15,0,1,4.0
377,2026-07-02 06:16:00,CNC-01,RUNNING,62.13,5.379,12.29,44.09,6.873,14,14,0,1,4.0
378,2026-07-02 06:17:00,CNC-01,RUNNING,62.88,5.436,14.78,41.39,7.264,13,13,0,1,4.0
379,2026-07-02 06:18:00,CNC-01,RUNNING,61.94,5.103,11.8,51.59,6.946,13,13,0,1,4.0
380,2026-07-02 06:19:00,CNC-01,RUNNING,63.17,4.486,13.84,53.0,8.765,14,14,0,1,4.0
381,2026-07-02 06:20:00,CNC-01,RUNNING,61.05,5.213,17.35,42.59,7.742,14,13,1,1,4.0
382,2026-07-02 06:21:00,CNC-01,RUNNING,63.85,5.337,13.71,49.67,7.384,13,12,1,1,4.0
383,2026-07-02 06:22:00,CNC-01,RUNNING,63.58,5.236,15.53,48.39,6.526,13,13,0,1,4.0
384,2026-07-02 06:23:00,CNC-01,RUNNING,66.23,5.066,15.83,40.05,9.472,14,13,1,1,4.0
385,2026-07-02 06:24:00,CNC-01,RUNNING,62.28,5.33,14.8,51.18,7.923,13,13,0,1,4.0
386,2026-07-02 06:25:00,CNC-01,RUNNING,62.72,5.186,15.54,50.97,5.825,14,13,1,1,4.0
387,2026-07-02 06:26:00,CNC-01,RUNNING,62.39,5.128,15.53,52.39,7.126,13,13,0,1,4.0
388,2026-07-02 06:27:00,CNC-01,RUNNING,63.67,5.057,15.21,52.41,7.897,13,13,0,1,4.0
389,2026-07-02 06:28:00,CNC-01,RUNNING,64.62,5.4,13.41,50.32,8.07,14,14,0,1,4.0
390,2026-07-02 06:29:00,CNC-01,RUNNING,64.71,5.35,15.46,48.49,7.06,12,12,0,1,4.0
391,2026-07-02 06:30:00,CNC-01,RUNNING,60.42,5.201,13.23,47.36,6.453,12,12,0,1,4.0
392,2026-07-02 06:31:00,CNC-01,RUNNING,63.09,5.442,15.3,42.16,7.132,13,13,0,1,4.0
393,2026-07-02 06:32:00,CNC-01,RUNNING,64.93,5.186,13.86,40.58,7.97,15,15,0,1,4.0
394,2026-07-02 06:33:00,CNC-01,RUNNING,58.73,5.653,12.61,36.52,7.699,14,14,0,1,4.0
395,2026-07-02 06:34:00,CNC-01,RUNNING,63.07,5.097,15.15,44.7,7.875,14,14,0,1,4.0
396,2026-07-02 06:35:00,CNC-01,RUNNING,63.96,5.362,13.57,48.49,6.528,13,13,0,1,4.0
397,2026-07-02 06:36:00,CNC-01,RUNNING,60.87,5.29,13.19,53.08,7.589,12,12,0,1,4.0
398,2026-07-02 06:37:00,CNC-01,RUNNING,62.42,5.146,14.36,51.89,7.069,13,13,0,1,4.0
399,2026-07-02 06:38:00,CNC-01,RUNNING,58.41,4.999,13.61,52.09,7.746,13,12,1,1,4.0
400,2026-07-02 06:39:00,CNC-01,RUNNING,63.02,5.361,14.05,49.65,7.239,13,13,0,1,4.0
401,2026-07-02 06:40:00,CNC-01,RUNNING,66.71,5.522,15.34,53.54,7.642,13,13,0,1,4.0
402,2026-07-02 06:41:00,CNC-01,RUNNING,63.03,5.429,15.62,48.03,7.318,15,15,0,1,4.0
403,2026-07-02 06:42:00,CNC-01,RUNNING,58.11,4.555,13.52,43.71,7.284,14,14,0,1,4.0
404,2026-07-02 06:43:00,CNC-01,RUNNING,62.0,5.342,14.54,51.08,6.905,13,12,1,1,4.0
405,2026-07-02 06:44:00,CNC-01,RUNNING,64.45,4.923,12.31,51.86,7.814,14,14,0,1,4.0
406,2026-07-02 06:45:00,CNC-01,RUNNING,59.74,4.887,16.15,44.99,7.971,14,14,0,1,4.0
407,2026-07-02 06:46:00,CNC-01,RUNNING,60.81,5.195,14.23,44.58,8.033,12,12,0,1,4.0
408,2026-07-02 06:47:00,CNC-01,RUNNING,60.9,5.175,12.98,38.34,7.473,14,14,0,1,4.0
409,2026-07-02 06:48:00,CNC-01,RUNNING,62.38,5.165,14.2,50.78,6.88,14,14,0,1,4.0
410,2026-07-02 06:49:00,CNC-01,RUNNING,65.78,5.376,14.2,51.28,7.943,13,13,0,1,4.0
411,2026-07-02 06:50:00,CNC-01,RUNNING,62.74,5.709,12.69,42.72,7.687,14,14,0,1,4.0
412,2026-07-02 06:51:00,CNC-01,RUNNING,62.59,5.296,14.47,47.69,8.482,13,13,0,1,4.0
413,2026-07-02 06:52:00,CNC-01,RUNNING,62.13,4.751,13.96,55.23,7.6,15,15,0,1,4.0
414,2026-07-02 06:53:00,CNC-01,RUNNING,63.13,4.866,13.44,47.08,7.397,14,14,0,1,4.0
415,2026-07-02 06:54:00,CNC-01,RUNNING,59.1,5.318,14.77,53.14,8.536,13,13,0,1,4.0
416,2026-07-02 06:55:00,CNC-01,RUNNING,59.39,5.174,14.73,52.53,7.542,14,14,0,1,4.0
417,2026-07-02 06:56:00,CNC-01,RUNNING,59.93,5.871,12.25,49.32,8.801,12,12,0,1,4.0
418,2026-07-02 06:57:00,CNC-01,RUNNING,62.46,5.189,15.82,39.73,8.507,12,12,0,1,4.0
419,2026-07-02 06:58:00,CNC-01,RUNNING,58.16,5.164,13.66,50.94,6.628,13,13,0,1,4.0
420,2026-07-02 06:59:00,CNC-01,RUNNING,63.82,5.3,13.38,50.28,7.599,14,14,0,1,4.0
421,2026-07-02 07:00:00,CNC-01,RUNNING,67.85,5.186,15.04,43.41,7.013,14,14,0,1,4.0
422,2026-07-02 07:01:00,CNC-01,RUNNING,63.85,5.149,14.17,43.58,7.95,13,13,0,1,4.0
423,2026-07-02 07:02:00,CNC-01,DOWN,61.02,5.323,0.68,4.83,0.708,0,0,0,1,4.0
424,2026-07-02 07:03:00,CNC-01,DOWN,61.69,5.136,0.67,5.16,0.598,0,0,0,1,4.0
425,2026-07-02 07:04:00,CNC-01,DOWN,60.48,5.64,0.79,4.62,0.517,0,0,0,1,4.0
426,2026-07-02 07:05:00,CNC-01,DOWN,65.45,5.038,0.76,4.07,0.65,0,0,0,1,4.0
427,2026-07-02 07:06:00,CNC-01,DOWN,58.8,5.462,0.71,4.48,0.587,0,0,0,1,4.0
428,2026-07-02 07:07:00,CNC-01,DOWN,64.49,5.275,0.74,5.65,0.532,0,0,0,1,4.0
429,2026-07-02 07:08:00,CNC-01,DOWN,67.28,5.274,0.65,4.33,0.598,0,0,0,1,4.0
430,2026-07-02 07:09:00,CNC-01,DOWN,65.19,5.205,0.8,4.28,0.606,0,0,0,1,4.0
431,2026-07-02 07:10:00,CNC-01,DOWN,58.67,5.352,0.76,4.69,0.482,0,0,0,1,4.0
432,2026-07-02 07:11:00,CNC-01,DOWN,63.03,5.374,0.73,5.35,0.555,0,0,0,1,4.0
433,2026-07-02 07:12:00,CNC-01,DOWN,64.47,5.601,0.6,4.98,0.583,0,0,0,1,4.0
434,2026-07-02 07:13:00,CNC-01,DOWN,62.18,5.347,0.68,4.59,0.608,0,0,0,1,4.0
435,2026-07-02 07:14:00,CNC-01,DOWN,59.17,4.917,0.75,4.4,0.639,0,0,0,1,4.0
436,2026-07-02 07:15:00,CNC-01,DOWN,63.81,4.725,0.67,5.33,0.56,0,0,0,1,4.0
437,2026-07-02 07:16:00,CNC-01,DOWN,61.03,5.381,0.76,4.76,0.578,0,0,0,1,4.0
438,2026-07-02 07:17:00,CNC-01,DOWN,66.69,5.764,0.77,4.89,0.568,0,0,0,1,4.0
439,2026-07-02 07:18:00,CNC-01,DOWN,59.93,5.399,0.73,5.42,0.638,0,0,0,1,4.0
440,2026-07-02 07:19:00,CNC-01,DOWN,57.91,5.558,0.65,4.7,0.619,0,0,0,1,4.0
441,2026-07-02 07:20:00,CNC-01,DOWN,68.41,6.175,0.74,4.78,0.632,0,0,0,1,4.0
442,2026-07-02 07:21:00,CNC-01,DOWN,65.09,5.146,0.82,4.95,0.631,0,0,0,1,4.0
443,2026-07-02 07:22:00,CNC-01,DOWN,64.42,5.369,0.76,4.61,0.58,0,0,0,1,4.0
444,2026-07-02 07:23:00,CNC-01,DOWN,59.12,5.374,0.76,5.04,0.687,0,0,0,1,4.0
445,2026-07-02 07:24:00,CNC-01,DOWN,62.4,5.443,0.64,4.7,0.64,0,0,0,1,4.0
446,2026-07-02 07:25:00,CNC-01,DOWN,64.97,5.154,0.7,4.25,0.59,0,0,0,1,4.0
447,2026-07-02 07:26:00,CNC-01,DOWN,65.09,5.414,0.74,4.88,0.607,0,0,0,1,4.0
448,2026-07-02 07:27:00,CNC-01,RUNNING,60.44,5.451,14.67,50.53,7.268,14,14,0,1,4.0
449,2026-07-02 07:28:00,CNC-01,RUNNING,60.98,4.983,15.0,46.99,8.219,13,13,0,1,4.0
450,2026-07-02 07:29:00,CNC-01,RUNNING,64.27,5.605,14.48,47.08,7.669,14,14,0,1,4.0
451,2026-07-02 07:30:00,CNC-01,RUNNING,59.33,4.836,12.34,53.01,7.206,12,12,0,1,4.0
452,2026-07-02 07:31:00,CNC-01,RUNNING,67.02,5.081,12.12,44.09,8.324,12,12,0,1,4.0
453,2026-07-02 07:32:00,CNC-01,RUNNING,62.89,5.392,15.51,54.35,7.367,14,14,0,1,4.0
454,2026-07-02 07:33:00,CNC-01,RUNNING,58.44,4.952,13.02,49.93,7.553,12,12,0,1,4.0
455,2026-07-02 07:34:00,CNC-01,RUNNING,61.72,4.964,15.23,52.69,6.475,13,13,0,1,4.0
456,2026-07-02 07:35:00,CNC-01,RUNNING,59.62,5.216,12.43,44.86,6.98,14,13,1,1,4.0
457,2026-07-02 07:36:00,CNC-01,RUNNING,60.25,5.294,13.51,47.46,8.586,14,14,0,1,4.0
458,2026-07-02 07:37:00,CNC-01,RUNNING,66.43,5.484,12.79,51.82,8.505,13,13,0,1,4.0
459,2026-07-02 07:38:00,CNC-01,RUNNING,65.46,5.322,14.83,49.91,7.816,14,14,0,1,4.0
460,2026-07-02 07:39:00,CNC-01,RUNNING,58.43,5.172,14.11,42.42,7.89,13,12,1,1,4.0
461,2026-07-02 07:40:00,CNC-01,RUNNING,65.78,5.141,14.84,44.47,7.567,13,13,0,1,4.0
462,2026-07-02 07:41:00,CNC-01,RUNNING,61.88,5.201,15.15,46.8,6.617,14,14,0,1,4.0
463,2026-07-02 07:42:00,CNC-01,RUNNING,67.65,5.655,12.61,51.3,7.279,13,12,1,1,4.0
464,2026-07-02 07:43:00,CNC-01,RUNNING,63.2,5.005,13.33,44.88,7.082,12,12,0,1,4.0
465,2026-07-02 07:44:00,CNC-01,RUNNING,64.45,5.687,13.47,49.5,7.881,15,15,0,1,4.0
466,2026-07-02 07:45:00,CNC-01,RUNNING,63.82,5.385,12.68,52.01,8.113,14,14,0,1,4.0
467,2026-07-02 07:46:00,CNC-01,RUNNING,64.45,5.177,15.45,57.99,7.109,14,14,0,1,4.0
468,2026-07-02 07:47:00,CNC-01,RUNNING,58.26,5.171,15.9,43.18,7.996,14,14,0,1,4.0
469,2026-07-02 07:48:00,CNC-01,RUNNING,68.38,5.01,13.5,51.97,7.348,13,13,0,1,4.0
470,2026-07-02 07:49:00,CNC-01,RUNNING,62.26,5.236,13.33,46.56,8.446,14,14,0,1,4.0
471,2026-07-02 07:50:00,CNC-01,RUNNING,61.56,5.156,15.11,49.89,7.922,13,13,0,1,4.0
472,2026-07-02 07:51:00,CNC-01,RUNNING,65.3,4.914,13.17,60.33,8.326,13,13,0,1,4.0
473,2026-07-02 07:52:00,CNC-01,RUNNING,63.84,5.404,14.82,47.51,7.504,13,13,0,1,4.0
474,2026-07-02 07:53:00,CNC-01,RUNNING,63.38,5.171,13.14,49.23,9.37,13,12,1,1,4.0
475,2026-07-02 07:54:00,CNC-01,RUNNING,65.16,5.384,14.66,50.95,8.813,13,13,0,1,4.0
476,2026-07-02 07:55:00,CNC-01,RUNNING,59.0,5.406,13.06,46.86,7.402,13,13,0,1,4.0
477,2026-07-02 07:56:00,CNC-01,RUNNING,65.32,5.515,12.66,48.74,7.153,13,13,0,1,4.0
